,userCode,ticketCount,flightPriceGo,flightPriceReturn,flightDistance,travelDays,hotelDays,hotelPrice,combo,userStatus,userCompany,userName,gender,age,ageRange,flightPriceDiffer,flightPriceSum,flightPriceDistanceAvg,hotelPriceDayAvg,flightPriceDifferDistanceAvg,flightPriceDifferTicketAvg,flightPriceTicketAvg,comboFrequency,hotelStayDayAvg,userStatus01,hotelPriceDayAvgRange,flightPriceDifferTicketAvgRange,travelDaysRange
655,662,52,45139.75,44700.99,22195.940000000002,122,33.0,6589.8,15,retained,Wonka Company,Everett Schlesener,male,57,"(50, 60]",-438.76000000000204,89840.73999999999,4.047620420671527,199.6909090909091,-0.01976757911582037,-8.437692307692346,1727.7065384615382,0.28846153846153844,2.2,0,"(150, 200]","(-100, 0]","(100, 125]"
656,663,52,50196.08,44309.25,23860.43,133,39.0,6824.099999999999,14,retained,Wonka Company,Michelle Richey,female,49,"(40, 50]",-5886.830000000002,94505.33,3.9607555270378616,174.97692307692307,-0.24671935920685426,-113.20826923076926,1817.4101923076923,0.2692307692307692,2.7857142857142856,0,"(150, 200]","(-200, -100]","(125, 150]"
657,664,52,49325.78,44132.99,24060.38,138,47.0,11375.25,19,retained,Wonka Company,Janet Romero,female,28,"(20, 30]",-5192.790000000001,93458.76999999999,3.88434305692595,242.02659574468086,-0.21582327461162296,-99.86134615384617,1797.2840384615383,0.36538461538461536,2.473684210526316,0,"(200, 250]","(-100, 0]","(125, 150]"
658,665,52,49512.94,45020.26,24893.45,132,43.0,9651.67,18,retained,Wonka Company,Marvin Archer,none,61,"(60, 70]",-4492.68,94533.20000000001,3.797513000407738,224.4574418604651,-0.1804763903757816,-86.39769230769231,1817.9461538461542,0.34615384615384615,2.388888888888889,0,"(200, 250]","(-100, 0]","(125, 150]"
659,666,52,50650.93,44063.28,23965.12,146,46.0,8815.37,16,retained,Wonka Company,Ronald Barrett,male,22,"(20, 30]",-6587.6500000000015,94714.20999999999,3.9521692359562564,191.6384782608696,-0.2748849160780335,-126.68557692307695,1821.4271153846153,0.3076923076923077,2.875,0,"(150, 200]","(-200, -100]","(125, 150]"
660,667,45,40189.909999999996,36395.76,19907.12,109,29.0,6739.67,13,churned,Wonka Company,Clayton Cline,male,39,"(30, 40]",-3794.149999999994,76585.67,3.847149663035135,232.40241379310345,-0.19059261209054823,-84.31444444444432,1701.9037777777778,0.28888888888888886,2.230769230769231,1,"(200, 250]","(-100, 0]","(100, 125]"
661,668,52,49290.7,43685.73,22734.74,133,34.0,6734.03,13,retained,Wonka Company,Carmen Politi,none,48,"(40, 50]",-5604.969999999994,92976.43,4.089619234704245,198.05970588235294,-0.2465376775806538,-107.7878846153845,1788.0082692307692,0.25,2.6153846153846154,0,"(150, 200]","(-200, -100]","(125, 150]"
662,669,52,45758.76,43054.62,23350.12,131,31.0,4887.16,11,retained,Wonka Company,Shari Reynolds,female,54,"(50, 60]",-2704.1399999999994,88813.38,3.8035513307854525,157.65032258064517,-0.11580839841508307,-52.0026923076923,1707.9496153846155,0.21153846153846154,2.8181818181818183,0,"(150, 200]","(-100, 0]","(125, 150]"
663,671,52,50588.38,48549.76,25473.15,131,45.0,9401.25,16,retained,Wonka Company,Pedro Woodbury,male,65,"(60, 70]",-2038.6199999999953,99138.14,3.8918681042587977,208.91666666666666,-0.08003014939259555,-39.204230769230676,1906.5026923076923,0.3076923076923077,2.8125,0,"(200, 250]","(-100, 0]","(125, 150]"
664,672,36,31921.16,28869.64,16016.28,81,29.0,7196.19,13,churned,Wonka Company,Patricia Mcdonald,female,45,"(40, 50]",-3051.5200000000004,60790.8,3.795563014632611,248.14448275862068,-0.1905261396529032,-84.76444444444445,1688.6333333333334,0.3611111111111111,2.230769230769231,1,"(200, 250]","(-100, 0]","(75, 100]"
665,673,52,45778.26,39757.56,22814.11,116,50.0,12019.58,23,retained,Wonka Company,Jennifer Robles,none,41,"(40, 50]",-6020.700000000004,85535.82,3.7492507926015963,240.3916,-0.263902470883151,-115.78269230769239,1644.9196153846156,0.4423076923076923,2.1739130434782608,0,"(200, 250]","(-200, -100]","(100, 125]"
666,674,52,46166.94,42094.94,21952.79,145,43.0,9794.35,16,retained,Wonka Company,Jacqueline Thornton,none,64,"(60, 70]",-4072.0,88261.88,4.020531331097323,227.77558139534884,-0.18548895151823527,-78.3076923076923,1697.3438461538462,0.3076923076923077,2.6875,0,"(200, 250]","(-100, 0]","(125, 150]"
667,675,52,46751.96,44082.52,23855.760000000002,124,25.0,6173.17,10,retained,Wonka Company,Carol Cobb,female,39,"(30, 40]",-2669.4400000000023,90834.48,3.8076540005432644,246.92680000000001,-0.11189918074293177,-51.33538461538466,1746.816923076923,0.19230769230769232,2.5,0,"(200, 250]","(-100, 0]","(100, 125]"
668,676,52,49433.34,45433.88,23523.260000000002,141,51.0,10755.28,17,retained,Wonka Company,Mary Burkett,female,22,"(20, 30]",-3999.459999999999,94867.22,4.032911254647527,210.88784313725492,-0.17002150212172967,-76.9126923076923,1824.3696153846154,0.3269230769230769,3.0,0,"(200, 250]","(-100, 0]","(125, 150]"
669,677,52,50775.47,44242.79,23501.83,122,48.0,10290.42,20,retained,Wonka Company,Bernard Park,male,48,"(40, 50]",-6532.68,95018.26000000001,4.043015373696432,214.38375,-0.27796473721408077,-125.62846153846155,1827.274230769231,0.38461538461538464,2.4,0,"(200, 250]","(-200, -100]","(100, 125]"
670,678,52,52492.59,44686.69,24228.940000000002,130,51.0,10481.46,21,retained,Wonka Company,Ted Gowins,none,32,"(30, 40]",-7805.899999999994,97179.28,4.0108762496419565,205.51882352941175,-0.32217257544077427,-150.11346153846142,1868.8323076923077,0.40384615384615385,2.4285714285714284,0,"(200, 250]","(-200, -100]","(125, 150]"
671,679,30,31162.35,28228.23,14613.23,82,23.0,5676.3099999999995,9,churned,Wonka Company,Tim Ransom,male,47,"(40, 50]",-2934.119999999999,59390.58,4.064165143503524,246.79608695652172,-0.20078517890979605,-97.80399999999996,1979.6860000000001,0.3,2.5555555555555554,1,"(200, 250]","(-100, 0]","(75, 100]"
672,680,52,46982.25,45025.69,22373.74,122,19.0,4284.47,10,retained,Wonka Company,Bret Dowell,none,52,"(50, 60]",-1956.5599999999977,92007.94,4.112318280269637,225.49842105263158,-0.0874489468457217,-37.6261538461538,1769.3834615384617,0.19230769230769232,1.9,0,"(200, 250]","(-100, 0]","(100, 125]"
673,681,5,4792.5599999999995,5004.66,2377.6,9,0.0,0.0,0,churned,Wonka Company,Myrtle Churchill,female,51,"(50, 60]",212.10000000000036,9797.22,4.120634253028264,0.0,0.08920760430686422,42.42000000000007,1959.444,0.0,0.0,1,,"(0, 100]","(0, 25]"
674,682,8,6847.67,6275.02,3110.98,23,4.0,871.74,2,churned,Wonka Company,Margaret Stewart,none,56,"(50, 60]",-572.6499999999996,13122.69,4.218185266379083,217.935,-0.18407382882564324,-71.58124999999995,1640.33625,0.25,2.0,1,"(200, 250]","(-100, 0]","(0, 25]"
675,683,52,47177.43,43608.44,22472.64,140,46.0,9989.71,17,retained,Wonka Company,Loma Walker,female,25,"(20, 30]",-3568.989999999998,90785.87,4.039840000996768,217.16760869565215,-0.15881489669215534,-68.63442307692304,1745.8821153846152,0.3269230769230769,2.7058823529411766,0,"(200, 250]","(-100, 0]","(125, 150]"
676,684,52,52299.04,44892.04,24938.8,134,24.0,5475.01,10,retained,Wonka Company,Robert Mitchell,male,49,"(40, 50]",-7407.0,97191.08,3.897183505220781,228.12541666666667,-0.2970070733154763,-142.44230769230768,1869.059230769231,0.19230769230769232,2.4,0,"(200, 250]","(-200, -100]","(125, 150]"
677,685,52,50169.53,48870.5,25050.81,126,44.0,9364.42,16,retained,Wonka Company,Michael Shields,male,33,"(30, 40]",-1299.0299999999988,99040.03,3.9535659725174552,212.8277272727273,-0.05185580825530187,-24.981346153846133,1904.6159615384615,0.3076923076923077,2.75,0,"(200, 250]","(-100, 0]","(125, 150]"
678,686,52,49972.38,47041.72,23860.83,122,23.0,5085.22,12,retained,Wonka Company,Joyce Seifert,female,56,"(50, 60]",-2930.659999999996,97014.1,4.065830903619028,221.09652173913045,-0.1228230535149027,-56.35884615384608,1865.6557692307692,0.23076923076923078,1.9166666666666667,0,"(200, 250]","(-100, 0]","(100, 125]"
679,687,45,40168.96,36302.98,19968.69,108,33.0,8958.82,14,churned,Wonka Company,Lora Perez,female,23,"(20, 30]",-3865.979999999996,76471.94,3.829592226630791,271.47939393939396,-0.19360208406259982,-85.91066666666657,1699.3764444444446,0.3111111111111111,2.357142857142857,1,"(250, 300]","(-100, 0]","(100, 125]"
680,688,52,48845.06,44091.74,21482.3,126,31.0,6499.2,13,retained,Wonka Company,John Orr,male,27,"(20, 30]",-4753.32,92936.79999999999,4.326203432593344,209.6516129032258,-0.22126681035084697,-91.41,1787.2461538461537,0.25,2.3846153846153846,0,"(200, 250]","(-100, 0]","(125, 150]"
681,689,52,46337.55,41018.95,23781.41,133,43.0,9468.12,13,retained,Wonka Company,William Caravella,none,50,"(40, 50]",-5318.600000000006,87356.5,3.673310371420366,220.18883720930233,-0.22364527586884064,-102.28076923076934,1679.9326923076924,0.25,3.3076923076923075,0,"(200, 250]","(-200, -100]","(125, 150]"
682,690,52,47323.97,45134.32,24128.68,117,26.0,5647.02,14,retained,Wonka Company,William Glancy,male,64,"(60, 70]",-2189.6500000000015,92458.29000000001,3.831883468138332,217.19307692307694,-0.09074885157414336,-42.10865384615387,1778.0440384615385,0.2692307692307692,1.8571428571428572,0,"(200, 250]","(-100, 0]","(100, 125]"
683,691,27,24977.0,22042.86,11747.77,61,28.0,6310.25,12,churned,Wonka Company,Rhonda Hauck,female,25,"(20, 30]",-2934.1399999999994,47019.86,4.002449826647951,225.36607142857142,-0.24976144408683515,-108.67185185185183,1741.4762962962964,0.4444444444444444,2.3333333333333335,1,"(200, 250]","(-200, -100]","(50, 75]"
684,692,7,6632.9,7177.65,3845.81,19,1.0,312.83,1,churned,Wonka Company,Mike Grimmett,male,50,"(40, 50]",544.75,13810.55,3.5910640411252763,312.83,0.14164766330109912,77.82142857142857,1972.935714285714,0.14285714285714285,1.0,1,"(300, 350]","(0, 100]","(0, 25]"
685,693,52,48047.04,43906.71,23728.43,138,34.0,6719.389999999999,15,retained,Wonka Company,Pauline Huff,female,59,"(50, 60]",-4140.330000000002,91953.75,3.8752563907515163,197.62911764705882,-0.17448815619069621,-79.62173076923081,1768.3413461538462,0.28846153846153844,2.2666666666666666,0,"(150, 200]","(-100, 0]","(125, 150]"
686,694,52,47669.58,39538.82,21991.11,124,35.0,9062.27,15,retained,Wonka Company,Jolene Ser,none,22,"(20, 30]",-8130.760000000002,87208.4,3.9656206530729916,258.922,-0.3697294042910977,-156.36076923076928,1677.0846153846153,0.28846153846153844,2.3333333333333335,0,"(250, 300]","(-200, -100]","(100, 125]"
687,695,52,48004.4,44082.38,24159.3,125,29.0,6595.87,13,retained,Wonka Company,Clement Johnson,male,59,"(50, 60]",-3922.020000000004,92086.78,3.811649344144905,227.4437931034483,-0.16233996845935122,-75.42346153846162,1770.8996153846153,0.25,2.230769230769231,0,"(200, 250]","(-100, 0]","(100, 125]"
688,696,52,50514.46,45197.24,24525.07,131,51.0,11243.55,19,retained,Wonka Company,Michael Nutt,male,21,"(20, 30]",-5317.220000000001,95711.7,3.9026065980647555,220.46176470588233,-0.2168075361252792,-102.25423076923079,1840.6096153846154,0.36538461538461536,2.6842105263157894,0,"(200, 250]","(-200, -100]","(125, 150]"
689,697,20,15920.66,13763.37,7590.48,51,23.0,4392.63,7,churned,Wonka Company,Donald Clairmont,male,62,"(60, 70]",-2157.289999999999,29684.03,3.9106920774443776,190.98391304347825,-0.284209957736533,-107.86449999999995,1484.2015,0.35,3.2857142857142856,1,"(150, 200]","(-200, -100]","(50, 75]"
690,698,46,41737.13,37372.51,22211.22,120,51.0,11409.25,19,churned,Wonka Company,Susan Anderson,female,51,"(50, 60]",-4364.619999999995,79109.64,3.561697196281879,223.7107843137255,-0.19650518971942987,-94.88304347826077,1719.7747826086957,0.41304347826086957,2.6842105263157894,1,"(200, 250]","(-100, 0]","(100, 125]"
691,699,43,39077.8,34155.72,19329.420000000002,116,37.0,8518.83,13,churned,Wonka Company,Kevin Lamb,male,43,"(40, 50]",-4922.080000000002,73233.52,3.7887075763266562,230.23864864864865,-0.25464188785799063,-114.46697674418608,1703.1051162790698,0.3023255813953488,2.8461538461538463,1,"(200, 250]","(-200, -100]","(100, 125]"
692,700,52,44442.8,41629.13,22774.21,118,32.0,6922.02,11,retained,Wonka Company,John Mcvey,male,28,"(20, 30]",-2813.6700000000055,86071.93,3.7793596353067787,216.313125,-0.12354632718324832,-54.10903846153857,1655.229423076923,0.21153846153846154,2.909090909090909,0,"(200, 250]","(-100, 0]","(100, 125]"
693,701,52,47979.46,43734.02,24169.78,125,33.0,7157.35,14,retained,Wonka Company,Evelyn Murawski,female,41,"(40, 50]",-4245.440000000002,91713.48,3.7945517087867575,216.88939393939395,-0.1756507506481235,-81.64307692307696,1763.720769230769,0.2692307692307692,2.357142857142857,0,"(200, 250]","(-100, 0]","(100, 125]"
694,702,52,49822.1,48699.75,24340.81,128,26.0,5552.66,9,retained,Wonka Company,Joseph Clymer,male,38,"(30, 40]",-1122.3499999999985,98521.85,4.047599484158497,213.56384615384616,-0.04610980489145589,-21.58365384615382,1894.6509615384616,0.17307692307692307,2.888888888888889,0,"(200, 250]","(-100, 0]","(125, 150]"
695,703,52,48171.19,41102.159999999996,23316.53,129,46.0,11655.33,18,retained,Wonka Company,Lori Kelly,none,26,"(20, 30]",-7069.030000000006,89273.35,3.8287579669873697,253.37673913043477,-0.30317675914898173,-135.94288461538474,1716.7951923076923,0.34615384615384615,2.5555555555555554,0,"(250, 300]","(-200, -100]","(125, 150]"
696,704,8,7512.66,4834.92,3938.36,27,6.0,1778.9,2,churned,Wonka Company,Kevin Chiang,male,52,"(50, 60]",-2677.74,12347.58,3.1352085639707896,296.48333333333335,-0.6799124508678739,-334.7175,1543.4475,0.25,3.0,1,"(250, 300]","(-400, -300]","(25, 50]"
697,705,52,48929.979999999996,46904.15,23139.19,123,31.0,6678.15,15,retained,Wonka Company,Shirley Smith,female,32,"(30, 40]",-2025.8299999999945,95834.13,4.141637196461934,215.42419354838708,-0.08754973704783939,-38.958269230769126,1842.9640384615386,0.28846153846153844,2.066666666666667,0,"(200, 250]","(-100, 0]","(100, 125]"
698,706,52,52076.08,47272.71,25725.16,125,30.0,6848.36,14,retained,Wonka Company,Portia Applebaum,none,64,"(60, 70]",-4803.370000000003,99348.79000000001,3.861930887893409,228.27866666666665,-0.1867187609328767,-92.37250000000004,1910.553653846154,0.2692307692307692,2.142857142857143,0,"(200, 250]","(-100, 0]","(100, 125]"
699,707,52,48186.07,46119.73,24385.62,125,34.0,6733.53,15,retained,Wonka Company,Arthur Hendrix,male,37,"(30, 40]",-2066.3399999999965,94305.8,3.8672709572280715,198.045,-0.0847360042516859,-39.737307692307624,1813.573076923077,0.28846153846153844,2.2666666666666666,0,"(150, 200]","(-100, 0]","(100, 125]"
700,708,52,45772.27,40243.729999999996,22892.14,129,47.0,10167.68,17,retained,Wonka Company,Gary Heard,male,53,"(50, 60]",-5528.540000000001,86016.0,3.757446879147166,216.3336170212766,-0.2415038524139727,-106.31807692307694,1654.1538461538462,0.3269230769230769,2.764705882352941,0,"(200, 250]","(-200, -100]","(125, 150]"
701,709,52,45697.46,40965.2,22621.21,125,29.0,5463.61,13,retained,Wonka Company,Rosemarie Bryan,none,52,"(50, 60]",-4732.260000000002,86662.66,3.831035563526443,188.4003448275862,-0.2091957061536497,-91.00500000000004,1666.5896153846154,0.25,2.230769230769231,0,"(150, 200]","(-100, 0]","(100, 125]"
702,710,52,48781.51,43388.48,23211.61,124,39.0,9065.95,12,retained,Wonka Company,Cynthia Mekee,female,31,"(30, 40]",-5393.029999999999,92169.99,3.970857256347147,232.46025641025642,-0.2323419185485194,-103.71211538461536,1772.4998076923077,0.23076923076923078,3.25,0,"(200, 250]","(-200, -100]","(100, 125]"
703,711,52,47292.159999999996,43866.36,25239.34,145,35.0,7984.54,12,retained,Wonka Company,Esther Odonnell,female,32,"(30, 40]",-3425.7999999999956,91158.51999999999,3.6117632236025186,228.12971428571427,-0.13573255085117106,-65.88076923076915,1753.0484615384614,0.23076923076923078,2.9166666666666665,0,"(200, 250]","(-100, 0]","(125, 150]"
704,712,52,43985.54,42147.5,21773.57,136,32.0,5975.63,13,retained,Wonka Company,Kristin Davis,female,45,"(40, 50]",-1838.0400000000009,86133.04000000001,3.955852898720789,186.7384375,-0.08441610631605202,-35.34692307692309,1656.4046153846155,0.25,2.4615384615384617,0,"(150, 200]","(-100, 0]","(125, 150]"
705,713,52,47529.409999999996,42316.2,25289.9,125,51.0,12164.49,18,retained,Wonka Company,Harvey Craig,male,42,"(40, 50]",-5213.209999999999,89845.60999999999,3.5526281242709534,238.51941176470586,-0.206138023479729,-100.25403846153844,1727.800192307692,0.34615384615384615,2.8333333333333335,0,"(200, 250]","(-200, -100]","(100, 125]"
706,714,52,48369.04,43193.2,22782.45,130,43.0,9206.73,20,retained,Wonka Company,Amanda Linsky,none,40,"(30, 40]",-5175.840000000004,91562.23999999999,4.0189812772550795,214.10999999999999,-0.2271853992876097,-99.53538461538469,1760.8123076923075,0.38461538461538464,2.15,0,"(200, 250]","(-100, 0]","(125, 150]"
707,715,52,50288.29,41570.44,24422.06,133,47.0,11441.54,18,retained,Wonka Company,Martha Smith,female,27,"(20, 30]",-8717.849999999999,91858.73000000001,3.7613014626939743,243.43702127659577,-0.3569662018683108,-167.6509615384615,1766.5140384615386,0.34615384615384615,2.611111111111111,0,"(200, 250]","(-200, -100]","(125, 150]"
708,716,52,48077.78,44223.99,23658.31,116,35.0,8343.27,14,retained,Wonka Company,Charles Mullins,male,46,"(40, 50]",-3853.790000000001,92301.76999999999,3.9014523860749133,238.37914285714288,-0.16289371472434003,-74.11134615384617,1775.0340384615383,0.2692307692307692,2.5,0,"(200, 250]","(-100, 0]","(100, 125]"
709,717,52,51496.58,47219.79,25351.11,140,32.0,7046.6,12,retained,Wonka Company,Mary Kelly,female,41,"(40, 50]",-4276.790000000001,98716.37,3.8939663785924954,220.20625,-0.16870227773063984,-82.24596153846156,1898.3917307692307,0.23076923076923078,2.6666666666666665,0,"(200, 250]","(-100, 0]","(125, 150]"
710,718,52,47047.47,42915.01,23146.31,131,41.0,8447.01,17,retained,Wonka Company,Brooke Gilbert,female,57,"(50, 60]",-4132.459999999999,89962.48000000001,3.8866877701024487,206.02463414634147,-0.1785364492223598,-79.4703846153846,1730.0476923076926,0.3269230769230769,2.411764705882353,0,"(200, 250]","(-100, 0]","(125, 150]"
711,719,52,50295.39,44146.49,24855.15,146,47.0,9416.83,17,retained,Wonka Company,Cory Ruiz,male,64,"(60, 70]",-6148.9000000000015,94441.88,3.799690607379155,200.358085106383,-0.2473893740331481,-118.24807692307695,1816.19,0.3269230769230769,2.764705882352941,0,"(200, 250]","(-200, -100]","(125, 150]"
712,720,2,1335.81,1316.63,885.7,5,0.0,0.0,0,churned,Wonka Company,Tina Heath,none,29,"(20, 30]",-19.179999999999836,2652.44,2.994738624816529,0.0,-0.02165518798690283,-9.589999999999918,1326.22,0.0,0.0,1,,"(-100, 0]","(0, 25]"
713,721,52,49457.85,42731.6,24476.56,136,38.0,8170.85,14,retained,Wonka Company,Gregory Huntington,male,41,"(40, 50]",-6726.25,92189.45,3.7664381759528296,215.02236842105265,-0.2748037305895926,-129.35096153846155,1772.8740384615385,0.2692307692307692,2.7142857142857144,0,"(200, 250]","(-200, -100]","(125, 150]"
714,722,52,44147.18,40937.85,21113.920000000002,126,52.0,12217.36,21,retained,Wonka Company,Joan Bottoni,none,34,"(30, 40]",-3209.3300000000017,85085.03,4.029807349843137,234.94923076923078,-0.15200067064761075,-61.71788461538465,1636.250576923077,0.40384615384615385,2.4761904761904763,0,"(200, 250]","(-100, 0]","(125, 150]"
715,723,52,48646.79,46075.0,23355.09,123,44.0,11295.62,20,retained,Wonka Company,Charles Morgan,male,34,"(30, 40]",-2571.790000000001,94721.79000000001,4.055723613139577,256.7186363636364,-0.1101168952892068,-49.45750000000002,1821.5728846153847,0.38461538461538464,2.2,0,"(250, 300]","(-100, 0]","(100, 125]"
716,724,52,46651.74,43397.92,23917.79,126,28.0,4645.95,11,retained,Wonka Company,Elizabeth Gastelum,female,34,"(30, 40]",-3253.8199999999997,90049.66,3.764965743072416,165.9267857142857,-0.13604183329647093,-62.57346153846153,1731.7242307692309,0.21153846153846154,2.5454545454545454,0,"(150, 200]","(-100, 0]","(125, 150]"
717,725,52,43644.86,40642.89,23620.73,127,35.0,7938.09,15,retained,Wonka Company,David Wright,none,21,"(20, 30]",-3001.970000000001,84287.75,3.568380401452453,226.80257142857144,-0.1270904836556703,-57.73019230769233,1620.9182692307693,0.28846153846153844,2.3333333333333335,0,"(200, 250]","(-100, 0]","(125, 150]"
718,726,52,51343.63,45918.63,25217.49,128,30.0,7251.96,11,retained,Wonka Company,David Bowers,male,34,"(30, 40]",-5425.0,97262.26,3.8569365944033285,241.732,-0.21512846837651167,-104.32692307692308,1870.4280769230768,0.21153846153846154,2.727272727272727,0,"(200, 250]","(-200, -100]","(125, 150]"
719,727,52,49159.7,42657.85,23837.82,122,29.0,6815.01,14,retained,Wonka Company,Jeffrey Collazo,male,25,"(20, 30]",-6501.8499999999985,91817.54999999999,3.8517595149220853,235.00034482758622,-0.27275354877249675,-125.03557692307689,1765.722115384615,0.2692307692307692,2.0714285714285716,0,"(200, 250]","(-200, -100]","(100, 125]"
720,728,26,25309.51,21697.51,12047.86,64,20.0,3873.2200000000003,8,churned,Wonka Company,Rebecca Kim,none,40,"(30, 40]",-3612.0,47007.02,3.9016904246895296,193.661,-0.29980428059423,-138.92307692307693,1807.9623076923076,0.3076923076923077,2.5,1,"(150, 200]","(-200, -100]","(50, 75]"
721,729,52,52188.96,45806.72,25831.74,132,49.0,10514.06,19,retained,Wonka Company,Hattie Martin,female,55,"(50, 60]",-6382.239999999998,97995.68,3.7936151416822863,214.57265306122449,-0.24706969023379755,-122.73538461538458,1884.5323076923075,0.36538461538461536,2.5789473684210527,0,"(200, 250]","(-200, -100]","(125, 150]"
722,730,52,50066.64,45477.67,24143.68,127,44.0,9549.42,18,retained,Wonka Company,Lori Gonzalez,female,32,"(30, 40]",-4588.970000000001,95544.31,3.957321750453949,217.03227272727273,-0.19006920237511435,-88.2494230769231,1837.3905769230769,0.34615384615384615,2.4444444444444446,0,"(200, 250]","(-100, 0]","(125, 150]"
723,731,52,46224.5,42070.26,22182.33,126,39.0,7489.48,15,retained,Wonka Company,Linda Goodson,female,51,"(50, 60]",-4154.239999999998,88294.76000000001,3.980409632351516,192.0379487179487,-0.1872769902891174,-79.88923076923074,1697.976153846154,0.28846153846153844,2.6,0,"(150, 200]","(-100, 0]","(125, 150]"
724,732,52,48938.55,44023.26,24995.85,128,37.0,8415.810000000001,13,retained,Wonka Company,Vickie Nave,female,42,"(40, 50]",-4915.290000000001,92961.81,3.719089768901638,227.45432432432435,-0.1966442429443288,-94.5248076923077,1787.7271153846154,0.25,2.8461538461538463,0,"(200, 250]","(-100, 0]","(125, 150]"
725,733,49,44703.95,42024.57,22773.02,114,44.0,9695.42,18,churned,Wonka Company,Jesus Victor,none,30,"(20, 30]",-2679.3799999999974,86728.51999999999,3.808389049849339,220.35045454545454,-0.11765589280648756,-54.681224489795866,1769.969795918367,0.3673469387755102,2.4444444444444446,1,"(200, 250]","(-100, 0]","(100, 125]"
726,734,3,3871.62,2463.0499999999997,1643.69,6,4.0,1251.32,1,churned,Wonka Company,Ronald Pierson,male,34,"(30, 40]",-1408.5700000000002,6334.67,3.8539323108372017,312.83,-0.8569559953519217,-469.52333333333337,2111.556666666667,0.3333333333333333,4.0,1,"(300, 350]",,"(0, 25]"
727,735,52,47412.87,43084.6,25368.86,137,60.0,12004.84,22,retained,Wonka Company,William Mckay,male,36,"(30, 40]",-4328.270000000004,90497.47,3.5672659315396906,200.08066666666667,-0.17061350017304697,-83.23596153846162,1740.3359615384616,0.4230769230769231,2.727272727272727,0,"(200, 250]","(-100, 0]","(125, 150]"
728,736,52,48891.24,44234.78,23736.4,126,38.0,7305.889999999999,16,retained,Wonka Company,Shawn Hacker,female,57,"(50, 60]",-4656.459999999999,93126.01999999999,3.923342208591024,192.2602631578947,-0.19617380900220754,-89.54730769230767,1790.8849999999998,0.3076923076923077,2.375,0,"(150, 200]","(-100, 0]","(125, 150]"
729,737,52,49458.39,43502.18,25443.85,132,42.0,10959.85,16,retained,Wonka Company,Paula Fleming,none,32,"(30, 40]",-5956.209999999999,92960.57,3.6535575394446993,260.94880952380953,-0.23409232486435816,-114.54249999999999,1787.7032692307694,0.3076923076923077,2.625,0,"(250, 300]","(-200, -100]","(125, 150]"
730,738,52,47661.340000000004,43204.86,23438.14,130,23.0,4098.76,9,retained,Wonka Company,Luciano Harris,male,58,"(50, 60]",-4456.480000000003,90866.20000000001,3.876852002761312,178.20695652173913,-0.19013795463291897,-85.70153846153852,1747.4269230769232,0.17307692307692307,2.5555555555555554,0,"(150, 200]","(-100, 0]","(125, 150]"
731,739,52,51441.15,43547.35,24339.62,127,49.0,12443.109999999999,20,retained,Wonka Company,Adrianne Pierre,female,53,"(50, 60]",-7893.800000000003,94988.5,3.9026287181147445,253.94102040816324,-0.32431894992608773,-151.80384615384622,1826.701923076923,0.38461538461538464,2.45,0,"(250, 300]","(-200, -100]","(125, 150]"
732,740,50,49075.72,41863.75,23426.81,118,31.0,6356.83,14,churned,Wonka Company,Milton Stanley,male,50,"(40, 50]",-7211.970000000001,90939.47,3.881854593092273,205.05903225806452,-0.3078511329540813,-144.23940000000002,1818.7894000000001,0.28,2.2142857142857144,1,"(200, 250]","(-200, -100]","(100, 125]"
733,741,52,51174.67,47660.19,24416.23,126,38.0,8254.7,15,retained,Wonka Company,Brian Trujillo,none,65,"(60, 70]",-3514.479999999996,98834.86,4.047916488335832,217.22894736842107,-0.14394032166309034,-67.58615384615376,1900.6703846153846,0.28846153846153844,2.533333333333333,0,"(200, 250]","(-100, 0]","(125, 150]"
734,742,52,47904.32,42567.08,23644.420000000002,128,44.0,8689.24,17,retained,Wonka Company,Anna Willis,female,22,"(20, 30]",-5337.239999999998,90471.4,3.826331963313119,197.48272727272726,-0.22572936870517432,-102.63923076923074,1739.8346153846153,0.3269230769230769,2.588235294117647,0,"(150, 200]","(-200, -100]","(125, 150]"
735,743,52,47692.32,38400.24,21673.91,137,39.0,8704.42,15,retained,Wonka Company,Mckenzie Dougherty,female,60,"(50, 60]",-9292.080000000002,86092.56,3.972174840626357,223.1902564102564,-0.42872190573828173,-178.69384615384618,1655.6261538461538,0.28846153846153844,2.6,0,"(200, 250]","(-200, -100]","(125, 150]"
736,744,52,49202.57,41692.05,23856.07,128,35.0,7342.27,14,retained,Wonka Company,Carmen Delisi,male,26,"(20, 30]",-7510.519999999997,90894.62,3.8101254733072127,209.77914285714286,-0.3148263733297227,-144.43307692307687,1747.9734615384614,0.2692307692307692,2.5,0,"(200, 250]","(-200, -100]","(125, 150]"
737,745,52,44310.270000000004,41260.87,23217.440000000002,149,42.0,7892.1900000000005,14,retained,Wonka Company,Elizabeth Hewitt,female,53,"(50, 60]",-3049.4000000000015,85571.14000000001,3.6856406218773476,187.90928571428572,-0.13134092303027384,-58.64230769230772,1645.5988461538464,0.2692307692307692,3.0,0,"(150, 200]","(-100, 0]","(125, 150]"
